"target","n","k","RMSPE","CRPS","coverage_95","mean_interval_width","mean_error","MAE","bias","cor","slope","model","diagnostics_passed","rep_id","eff_range","prior_scale"
"observed",49,5,27.7521212656873,15.563887979235,0.938775510204082,112.358225906903,-0.284525330477174,21.3775500637634,-0.284525330477174,0.972249097364586,0.988593169099811,"spatial",TRUE,7,750,250
"latent",49,5,18.6207386954512,13.1689705549499,0.387755102040816,25.1710271122753,1.13412935280003,15.6052347997981,1.13412935280003,0.987148768219374,0.981162115956835,"nonspatial",TRUE,7,750,250
"observed",49,5,29.6338064817348,16.8176368585272,0.918367346938776,114.92984740125,-0.444317542781574,22.6656461382066,-0.444317542781574,0.968305149281571,0.987259155184906,"nonspatial",TRUE,7,750,250
"latent",49,5,18.5496944120386,10.9381143726276,0.877551020408163,53.2786905661508,-1.09739067816757,14.5140380241775,-1.09739067816757,0.988675249091119,0.989372407772854,"spatial",TRUE,8,750,250
"observed",49,5,22.3383704779838,12.5705586681083,0.959183673469388,88.5578729372057,0.175011049957389,17.8126536863539,0.175011049957389,0.984131078183044,1.00599712081522,"spatial",TRUE,8,750,250
"latent",49,5,19.2224831285678,13.1120264877943,0.36734693877551,19.3529280045197,-1.19712781289963,15.1240666067562,-1.19712781289963,0.987843808212098,0.988510999757362,"nonspatial",TRUE,8,750,250
"observed",49,5,23.08650028192,13.0369513328258,0.938775510204082,88.9412980884061,0.0823101345209067,18.6073635945545,0.0823101345209067,0.983033812524875,1.00502929098088,"nonspatial",TRUE,8,750,250
"latent",49,5,18.5705678023655,10.638357121531,1,78.9525380128545,-0.905200839091987,14.4176737647356,-0.905200839091987,0.988190913149677,0.998305570925368,"spatial",TRUE,9,750,250
"observed",49,5,24.7982122950499,14.2987721299936,0.959183673469388,96.518877373085,-1.5875902440098,20.37946456344,-1.5875902440098,0.979085795355912,0.993498307518439,"spatial",TRUE,9,750,250
"latent",49,5,28.8131859043051,20.8349822960118,0.36734693877551,26.9654939938554,0.478972346003546,23.9528525668916,0.478972346003546,0.971374451372215,0.985141605587328,"nonspatial",TRUE,9,750,250
"observed",49,5,32.8329947838333,18.982352014862,0.959183673469388,124.934299163177,-0.358332260837282,26.9340990662359,-0.358332260837282,0.963028854374198,0.981079948788875,"nonspatial",TRUE,9,750,250
"latent",49,5,18.5974184058182,10.6508324678387,0.918367346938776,68.4494032985352,-1.45620181284688,15.1623524454169,-1.45620181284688,0.98717697422367,1.00745429294628,"spatial",TRUE,10,750,250
"observed",49,5,22.0670159964319,12.6564868324703,0.938775510204082,88.4221008934631,-0.548172378098187,17.283263825541,-0.548172378098187,0.982189368588816,1.01214823531332,"spatial",TRUE,10,750,250
"latent",49,5,27.7347566299243,20.4629940727361,0.204081632653061,25.4611918380306,-0.627905196475263,23.7081659524248,-0.627905196475263,0.971066050028349,1.00936835209958,"nonspatial",TRUE,10,750,250
"observed",49,5,30.3112467799096,17.3822678767611,0.979591836734694,118.803110424632,0.339789724614996,25.8837752296532,0.339789724614996,0.966055746267473,1.01366596703386,"nonspatial",TRUE,10,750,250
"latent",49,5,20.0912078115149,11.378578288863,0.897959183673469,57.8707662374979,-0.95476738378794,15.5037851321832,-0.95476738378794,0.985302972069471,1.02540531601101,"spatial",TRUE,1,1000,250
"observed",49,5,25.3630206673508,14.0490871186884,0.938775510204082,92.6654534181644,0.436658420733914,19.734664400629,0.436658420733914,0.9762659316125,1.01925914571605,"spatial",TRUE,1,1000,250
"latent",49,5,21.3293177887797,14.1487567362446,0.326530612244898,20.6269062680199,-1.41041217808614,16.8042918401658,-1.41041217808614,0.983382627952757,1.02390127318408,"nonspatial",TRUE,1,1000,250
"observed",49,5,26.1240314952449,14.5373106623892,0.938775510204082,94.5793066577335,0.144187151191567,20.4683321525261,0.144187151191567,0.974764526554007,1.01815223516232,"nonspatial",TRUE,1,1000,250
"latent",49,5,17.1052347954809,10.323906835179,0.836734693877551,49.0235880217772,-0.495444159310592,14.0286576514356,-0.495444159310592,0.989674242664284,1.03578230235824,"spatial",TRUE,2,1000,250
"observed",49,5,23.1323678714678,13.1220447886618,0.938775510204082,90.1496103569711,0.0714119267900012,18.1861804488723,0.0714119267900012,0.97939570102273,1.01092704508865,"spatial",TRUE,2,1000,250
"latent",49,5,17.195051594954,11.8259757655139,0.306122448979592,19.5815985689886,-0.415554231338129,14.0916925064057,-0.415554231338129,0.989548165935562,1.03554359393194,"nonspatial",TRUE,2,1000,250
"observed",49,5,22.9668709546839,13.0579291987611,0.938775510204082,89.912553348059,-0.020679655963165,18.040011527021,-0.020679655963165,0.979689642113757,1.01058003962098,"nonspatial",TRUE,2,1000,250
"latent",49,5,18.2985113277668,10.6227773409089,0.979591836734694,74.4340556542133,-1.01784507826581,14.7811147036573,-1.01784507826581,0.987502680725216,1.0027742130322,"spatial",TRUE,3,1000,250
"observed",49,5,26.1507842514216,15.0615098466067,0.959183673469388,106.545451831208,0.252189655663951,21.7367060795225,0.252189655663951,0.974515027731878,0.99552975828132,"spatial",TRUE,3,1000,250
"latent",49,5,21.174612352139,14.8389561839659,0.346938775510204,23.9362150432036,-1.36710833061086,17.7579763420804,-1.36710833061086,0.983246028986883,0.997311181958571,"nonspatial",TRUE,3,1000,250
"observed",49,5,28.3002974594564,16.3609326130836,0.959183673469388,112.679630341233,0.0531316246868495,23.7618762056698,0.0531316246868495,0.970124612469346,0.989682843922817,"nonspatial",TRUE,3,1000,250
"latent",49,5,15.2669675727969,8.74884154166738,1,77.1527887326785,-0.113105329276418,11.7679947348957,-0.113105329276418,0.992172807836321,1.03136646654272,"spatial",TRUE,4,1000,250
"observed",49,5,21.906271894721,12.4421979538803,0.979591836734694,94.7813517497944,-0.352898311076416,17.2351774550447,-0.352898311076416,0.982485048265841,1.00915437627955,"spatial",TRUE,4,1000,250
"latent",49,5,25.7463908466494,18.7506416836682,0.326530612244898,28.2487853941986,0.54150310018327,21.9839269041076,0.54150310018327,0.976850884087475,1.03605262512242,"nonspatial",TRUE,4,1000,250
"observed",49,5,33.8041720908998,19.5175845177167,0.959183673469388,130.888477384082,0.117710891634234,28.0577293943844,0.117710891634234,0.957658386179758,1.0019398371504,"nonspatial",TRUE,4,1000,250
"latent",49,5,20.4968722887995,12.3891540273557,0.836734693877551,56.5490196096788,-0.732958223947592,16.7264103744944,-0.732958223947592,0.987854534564822,0.97251817780371,"spatial",TRUE,5,1000,250
"observed",49,5,25.8263565672732,14.8374401942855,0.897959183673469,93.1572388593024,-0.323068509998701,20.7582430997149,-0.323068509998701,0.981023739079775,0.990358151996049,"spatial",TRUE,5,1000,250
"latent",49,5,20.685354098639,14.1873709224369,0.408163265306122,21.1401888612426,-0.290551298867764,16.4305495926459,-0.290551298867764,0.987419365795765,0.979962523704228,"nonspatial",TRUE,5,1000,250
"observed",49,5,24.5562877189222,14.0475904770592,0.959183673469388,97.9264040925176,-0.020261730319197,19.9898966856159,-0.020261730319197,0.98281550313921,0.999783053405354,"nonspatial",TRUE,5,1000,250
"latent",49,5,23.6531579735968,13.9573591339631,0.775510204081633,59.9446599841064,0.0142193121507342,17.9941651323906,0.0142193121507342,0.982066172050586,0.950256799140567,"spatial",TRUE,6,1000,250
"observed",49,5,27.3653747624117,15.8554656600947,0.938775510204082,102.202490151858,-0.751463706643954,23.0898563017922,-0.751463706643954,0.976242933280645,0.981568801664365,"spatial",TRUE,6,1000,250
"latent",49,5,24.2865107686042,15.9862459652983,0.448979591836735,22.1791000021099,0.434878964117836,18.3785055847018,0.434878964117836,0.980982315421329,0.950817988157655,"nonspatial",TRUE,6,1000,250
"observed",49,5,27.6405266798813,15.967027262466,0.938775510204082,102.720850171273,-0.367251801744085,23.2490014614364,-0.367251801744085,0.975708845660685,0.98322618748071,"nonspatial",TRUE,6,1000,250
"latent",49,5,15.42986533539,9.24950405092604,1,74.3614210323929,0.920846623248732,12.9911028758963,0.920846623248732,0.991206319870088,0.979926549511999,"spatial",TRUE,7,1000,250
"observed",49,5,26.6290032329252,14.9025600074806,0.959183673469388,107.961353704754,-0.555336951609608,20.6169587041626,-0.555336951609608,0.974293398350343,0.988314654134616,"spatial",TRUE,7,1000,250
"latent",49,5,17.3633686196952,12.1732384937133,0.387755102040816,24.0917977828389,1.15981730415234,14.6534982696168,1.15981730415234,0.98882327263384,0.979081223666016,"nonspatial",TRUE,7,1000,250
"observed",49,5,28.6695589271465,16.1847841989969,0.918367346938776,111.402381870827,-0.246343257382897,22.0565658326609,-0.246343257382897,0.970155325938437,0.985453318910317,"nonspatial",TRUE,7,1000,250
"latent",49,5,17.4612648538349,10.1457705514304,0.877551020408163,52.9353683276298,-1.17913719421904,13.5862013351035,-1.17913719421904,0.990014085963346,0.988251422442495,"spatial",TRUE,8,1000,250
"observed",49,5,21.0771716364952,11.8376536083894,0.979591836734694,85.2502527198257,0.101195114220848,16.4851660763565,0.101195114220848,0.985884790789936,1.00531673989223,"spatial",TRUE,8,1000,250
"latent",49,5,18.9479165973426,13.0018860288705,0.387755102040816,18.6813775263242,-1.2031567701331,15.1154080966478,-1.2031567701331,0.988219406165116,0.987630369684739,"nonspatial",TRUE,8,1000,250
"observed",49,5,22.4953120969064,12.7063093095782,0.959183673469388,87.1069226999206,0.136391269374912,17.8368708959576,0.136391269374912,0.983902115777839,1.00500790011719,"nonspatial",TRUE,8,1000,250
"latent",49,5,16.6481673430258,9.56847037472981,1,75.4569086354389,-0.966970528248774,12.9205103197245,-0.966970528248774,0.990522467536839,0.999706757710059,"spatial",TRUE,9,1000,250
"observed",49,5,23.3492552719395,13.4662600453056,0.959183673469388,91.5405464345983,-1.68818099963089,19.3065804325736,-1.68818099963089,0.981477422558235,0.994873409659245,"spatial",TRUE,9,1000,250
"latent",49,5,29.1215042941566,21.311845476313,0.346938775510204,27.175617678674,0.462249865967662,24.3640034943075,0.462249865967662,0.970703014682348,0.986765440832712,"nonspatial",TRUE,9,1000,250
"observed",49,5,32.9429290149174,19.057325777048,0.938775510204082,125.561194369293,-0.205018781805824,27.3429523824072,-0.205018781805824,0.962706927204023,0.982469736036369,"nonspatial",TRUE,9,1000,250
"latent",49,5,17.0624833271742,9.73154975338433,0.938775510204082,65.7460106363555,-1.70620853588418,13.966327462163,-1.70620853588418,0.98911240994147,1.00562414046731,"spatial",TRUE,10,1000,250
"observed",49,5,21.0300369523657,12.0945709967189,0.938775510204082,84.6557966834888,-0.739838826239669,16.4927018840132,-0.739838826239669,0.983632706678989,1.01033504641269,"spatial",TRUE,10,1000,250
"latent",49,5,26.752524203303,19.5549558011409,0.26530612244898,25.1344653235499,-0.683672857897014,22.6347253784987,-0.683672857897014,0.972759115505741,1.00919951667713,"nonspatial",TRUE,10,1000,250
"observed",49,5,29.6223025969626,17.0979432093308,0.979591836734694,114.833871745315,0.169592010359874,25.6115521345736,0.169592010359874,0.967197741952985,1.01352481297133,"nonspatial",TRUE,10,1000,250
"latent",49,5,3.51012654335475,2.79435970573785,1,41.9090023470431,-1.4116419400666,3.14270495798171,-1.4116419400666,0.999719154807421,1.01356655578158,"spatial",TRUE,1,0,1000
"observed",49,5,17.7032128016941,10.1735331663543,0.959183673469388,73.8392240884656,-0.0246923218840239,14.7301858739735,-0.0246923218840239,0.988876275139281,1.00897337059739,"spatial",TRUE,1,0,1000
"latent",49,5,3.47431950047126,1.96071252269233,1,15.23762904244,-1.44070063703041,3.10417311727092,-1.44070063703041,0.99972598050317,1.01316799376869,"nonspatial",TRUE,1,0,1000
"observed",49,5,17.7545241642148,10.1732617131502,0.938775510204082,69.8845012589959,0.0505722469130835,14.7734739855656,0.0505722469130835,0.988807169213782,1.00849783084861,"nonspatial",TRUE,1,0,1000
"latent",49,5,3.56916362687243,2.86415181389938,1,42.4519533566384,-0.635328013855568,2.55354042545152,-0.635328013855568,0.999752128367777,1.02012279067078,"spatial",TRUE,2,0,1000
"observed",49,5,18.0826752923489,10.1734927504929,0.938775510204082,75.9782700976771,-0.156291909516538,13.5812004509023,-0.156291909516538,0.987915064822173,0.995593365284419,"spatial",TRUE,2,0,1000
"latent",49,5,3.58630329914194,2.00001322683585,0.959183673469388,15.7779363908282,-0.665337593009055,2.53099361654955,-0.665337593009055,0.999738079460634,1.0195317871626,"nonspatial",TRUE,2,0,1000
"observed",49,5,18.0896272495286,10.1959458130696,0.938775510204082,72.5659257500566,-0.0602593614761446,13.564897214434,-0.0602593614761446,0.987907709598049,0.995003680106704,"nonspatial",TRUE,2,0,1000
"latent",49,5,2.1607008263613,2.54639886207564,1,42.7823542442122,-1.49015773937282,1.87708202861627,-1.49015773937282,0.999913638802384,1.00168887254331,"spatial",TRUE,3,0,1000
"observed",49,5,17.0797927906117,9.7609579220503,0.979591836734694,75.9680898454206,-0.121856734897858,13.4809158485111,-0.121856734897858,0.989553103451564,0.994060026961082,"spatial",TRUE,3,0,1000
"latent",49,5,2.0985826768724,1.31311572113089,1,15.5745833881489,-1.42591355656952,1.82409940966731,-1.42591355656952,0.999916505600649,1.00174569474805,"nonspatial",TRUE,3,0,1000
"observed",49,5,17.0334619555889,9.73239039762444,0.959183673469388,71.6892264379151,-0.194531152295704,13.3894899328087,-0.194531152295704,0.989613044790416,0.993716796987037,"nonspatial",TRUE,3,0,1000
"latent",49,5,5.37178034741159,3.26980431388038,1,44.1642351199209,0.492877566322171,3.38105033511037,0.492877566322171,0.999759511862308,1.04128211600444,"spatial",TRUE,4,0,1000
"observed",49,5,17.8979913882142,10.160550345843,0.959183673469388,77.9212360613438,0.17458598588765,14.1883335898184,0.17458598588765,0.98803023070082,1.00938548489941,"spatial",TRUE,4,0,1000
"latent",49,5,5.4252247325622,2.37521188528763,1,16.0605699715067,0.531389258914649,3.38061809034004,0.531389258914649,0.999745482589761,1.04142616355104,"nonspatial",TRUE,4,0,1000
"observed",49,5,17.9680159315411,10.2139224588016,0.959183673469388,74.5624209245893,0.30703439900631,14.2565627520291,0.30703439900631,0.98793844832781,1.00944963792943,"nonspatial",TRUE,4,0,1000
"latent",49,5,3.62051935226751,2.72791444517622,1,40.6205345739223,-0.43380711351804,2.61556334106444,-0.43380711351804,0.999864986156384,0.975014218777036,"spatial",TRUE,5,0,1000
"observed",49,5,16.1491444024434,9.1580673741301,0.938775510204082,71.9697050824007,-0.0237775070883111,12.7385651883876,-0.0237775070883111,0.991167744667864,0.996614121486001,"spatial",TRUE,5,0,1000
"latent",49,5,3.54734045472789,1.78545663286404,1,14.6608662122172,-0.374368968445155,2.5734675676428,-0.374368968445155,0.999880659165116,0.975067149149896,"nonspatial",TRUE,5,0,1000
"observed",49,5,16.1577527374918,9.15680022767414,0.938775510204082,67.2537509216086,-0.0950150950939991,12.7744686395135,-0.0950150950939991,0.991162338130767,0.99564255693259,"nonspatial",TRUE,5,0,1000
"latent",49,5,4.50925903184969,3.03590647581974,1,42.1413627056394,0.781943503046836,3.60821781382501,0.781943503046836,0.999929992160925,0.965530605388536,"spatial",TRUE,6,0,1000
"observed",49,5,16.7133302004162,9.57817178482038,0.979591836734694,75.1440147246251,0.0352712030211934,13.5775641320325,0.0352712030211934,0.990759541693775,0.998269832373332,"spatial",TRUE,6,0,1000
"latent",49,5,4.49856518690793,2.3361743235542,1,15.3994266059592,0.658817240862788,3.61576462641834,0.658817240862788,0.999939399769066,0.965210966079585,"nonspatial",TRUE,6,0,1000
"observed",49,5,16.5998864536939,9.52395703907232,0.959183673469388,70.8374988980519,-0.193317304189593,13.5689293576821,-0.193317304189593,0.990887284861189,0.997795298327092,"nonspatial",TRUE,6,0,1000
"latent",49,5,3.36000731900363,2.8603916452778,1,45.587030508891,1.18164883915994,2.33541596978974,1.18164883915994,0.99979403412626,0.983038283509306,"spatial",TRUE,7,0,1000
"observed",49,5,18.4099949674338,10.5318472950837,0.938775510204082,80.0978360929628,-0.19446530525274,15.3016772601809,-0.19446530525274,0.988270740473208,0.989292490236562,"spatial",TRUE,7,0,1000
"latent",49,5,3.31607723082621,1.69044369764707,1,16.5887483211784,1.23310579444209,2.31050678455999,1.23310579444209,0.99980256894974,0.983403283340922,"nonspatial",TRUE,7,0,1000
"observed",49,5,18.406677610449,10.5060553633136,0.938775510204082,76.0634250731838,-0.169737364386291,15.1670433660437,-0.169737364386291,0.988265377120199,0.990183533790106,"nonspatial",TRUE,7,0,1000
"latent",49,5,2.34751748469738,2.18772638359111,1,34.3664152844136,-1.19731729400879,1.83405565586803,-1.19731729400879,0.999922239249496,0.988434959723928,"spatial",TRUE,8,0,1000
"observed",49,5,12.4987399671007,7.14677776361489,0.959183673469388,61.1479124503418,0.0343807338179528,9.76612579940262,0.0343807338179528,0.994656865856271,1.00632014927548,"spatial",TRUE,8,0,1000
"latent",49,5,2.3543947796196,1.3064646830602,1,11.9437959459146,-1.19028317099026,1.83991507749118,-1.19028317099026,0.999928734502443,0.987765584786783,"nonspatial",TRUE,8,0,1000
"observed",49,5,12.445077367992,7.02067728160313,0.959183673469388,55.6854792844856,0.0885352677538464,9.70125915644025,0.0885352677538464,0.994698749785153,1.00555865093232,"nonspatial",TRUE,8,0,1000
"latent",49,5,1.56394812432142,2.41236717708069,1,41.9912687900749,0.559224321805291,1.21488488615498,0.559224321805291,0.999931026276487,0.99613718400677,"spatial",TRUE,9,0,1000
"observed",49,5,16.4283839810106,9.42923399735692,0.979591836734694,74.4804103269606,-0.13659346056142,13.2077805001175,-0.13659346056142,0.990418481454646,0.991961003157987,"spatial",TRUE,9,0,1000
"latent",49,5,1.65713617585558,1.12731245960478,1,15.0662911321429,0.621218752398619,1.25187759626427,0.621218752398619,0.99992600149811,0.995409520109221,"nonspatial",TRUE,9,0,1000
"observed",49,5,16.3403877874908,9.37590907512253,1,70.2278004312681,-0.0372243406206352,13.0712909970397,-0.0372243406206352,0.990521558125063,0.991903036213979,"nonspatial",TRUE,9,0,1000
"latent",49,5,1.52961676705931,2.23419142015867,1,38.0121262970276,-0.915844524162293,1.31827870552459,-0.915844524162293,0.999946266851803,0.999582553591057,"spatial",TRUE,10,0,1000
"observed",49,5,14.424318361213,8.22762642225073,1,68.2966556895997,0.00186489220942194,11.5339883829765,0.00186489220942194,0.992694900902876,1.00429452843135,"spatial",TRUE,10,0,1000
"latent",49,5,1.49398294502788,1.07335262038533,1,13.6805294354736,-0.885213681588115,1.26483012750765,-0.885213681588115,0.999948409316993,0.999170688345338,"nonspatial",TRUE,10,0,1000
"observed",49,5,14.425237711381,8.18810010203804,0.979591836734694,63.3963930851335,0.0754337903913528,11.5281113227553,0.0754337903913528,0.992690972122894,1.00345448642572,"nonspatial",TRUE,10,0,1000
"latent",49,5,19.1253350741739,10.8727017903266,0.836734693877551,55.7299186643451,-1.24563404314782,15.0396006144544,-1.24563404314782,0.986882068469344,1.02872201013386,"spatial",TRUE,1,50,1000
"observed",49,5,26.2351801605489,14.791537062325,0.938775510204082,97.3928573561521,0.193852415509877,20.5609944404911,0.193852415509877,0.974903526422448,1.02317612151409,"spatial",TRUE,1,50,1000
"latent",49,5,19.0931239885596,12.4974965315128,0.448979591836735,20.3244230480505,-1.27855682091959,14.982041757625,-1.27855682091959,0.986938257444345,1.02899401893825,"nonspatial",TRUE,1,50,1000
"observed",49,5,26.2298146452318,14.7740919457976,0.918367346938776,94.0933581128987,0.187176360081255,20.5189858861225,0.187176360081255,0.974902997790766,1.02265230510037,"nonspatial",TRUE,1,50,1000
"latent",49,5,19.6258817199609,11.3080812397731,0.897959183673469,56.2150027829871,-0.229235330732543,15.7439152112351,-0.229235330732543,0.98747938174386,1.04104841068699,"spatial",TRUE,2,50,1000
"observed",49,5,25.6113031369869,14.4279970377845,0.938775510204082,99.9582467671172,0.134102287437062,19.7947359988286,0.134102287437062,0.976811648968657,1.01696059457822,"spatial",TRUE,2,50,1000
"latent",49,5,19.6109836100879,13.1527492610307,0.36734693877551,21.393495068299,-0.337019460166049,15.7010126979659,-0.337019460166049,0.987532875555695,1.04190346092021,"nonspatial",TRUE,2,50,1000
"observed",49,5,25.6081693471248,14.4120486173518,0.918367346938776,97.6542456248645,0.206481692336004,19.7489459846503,0.206481692336004,0.976845149606748,1.01858965439245,"nonspatial",TRUE,2,50,1000
"latent",49,5,20.409774336509,11.6177721951419,0.877551020408163,63.7770673798078,-1.40143712608789,15.7284940382043,-1.40143712608789,0.985759600581888,0.996760659391599,"spatial",TRUE,3,50,1000
"observed",49,5,27.4848797902146,15.887226445225,0.938775510204082,113.374599415134,-0.142595526368934,22.7257553096067,-0.142595526368934,0.974174857146614,0.988992547241507,"spatial",TRUE,3,50,1000
"latent",49,5,20.4016976634008,13.2091662624741,0.448979591836735,23.5716208580686,-1.4156807954195,15.7233729714622,-1.4156807954195,0.985779120303594,0.995104523820674,"nonspatial",TRUE,3,50,1000
"observed",49,5,27.4925533030102,15.8704708267102,0.938775510204082,112.230770543329,-0.0507842534770533,22.5364272594407,-0.0507842534770533,0.974179599861967,0.987319622769521,"nonspatial",TRUE,3,50,1000
"latent",49,5,20.153840985455,11.7170823099599,0.795918367346939,61.0693699352197,0.560453557366966,15.8670378005047,0.560453557366966,0.98648589777615,1.0474550719433,"spatial",TRUE,4,50,1000
"observed",49,5,26.2336983689176,14.8226576104632,0.918367346938776,106.596907963478,0.229606438177233,20.5869381526459,0.229606438177233,0.974357914678699,1.01434374042164,"spatial",TRUE,4,50,1000
"latent",49,5,20.2218799628319,13.4761330310294,0.448979591836735,22.3007115683042,0.597729941835329,15.8984957648666,0.597729941835329,0.986372196275417,1.04705914745592,"nonspatial",TRUE,4,50,1000
"observed",49,5,26.4178986871331,15.0290782241815,0.938775510204082,103.908765740799,0.140954019608453,20.9884201812124,0.140954019608453,0.973992046900126,1.01456860930385,"nonspatial",TRUE,4,50,1000
"latent",49,5,21.1552060306323,12.1895268112504,0.857142857142857,59.433292465773,-0.364111881408085,16.3007495768356,-0.364111881408085,0.985548518642351,0.979244092180425,"spatial",TRUE,5,50,1000
"observed",49,5,25.6933640095895,14.7061067189071,0.959183673469388,107.110731611945,0.00220863274273075,20.6409156382125,0.00220863274273075,0.979460839583993,1.0013131215831,"spatial",TRUE,5,50,1000
"latent",49,5,21.1019507862511,13.9586862222953,0.408163265306122,22.7694053647278,-0.34030984673892,16.2644254951165,-0.34030984673892,0.985619806976254,0.97936022992643,"nonspatial",TRUE,5,50,1000
"observed",49,5,25.797044959515,14.7484272987074,0.959183673469388,105.561763877792,-0.141501107518177,20.6572358173274,-0.141501107518177,0.979293047054176,1.00075910595887,"nonspatial",TRUE,5,50,1000
"latent",49,5,22.1950937637584,13.1280172366278,0.836734693877551,62.5719420453011,0.570727797209339,17.8258286241603,0.570727797209339,0.982923258647185,0.957647519596717,"spatial",TRUE,6,50,1000
"observed",49,5,27.9663831595902,15.9911968348459,0.938775510204082,111.572617021561,-0.0947422167220732,22.1687304917367,-0.0947422167220732,0.973670879263714,0.990964801904303,"spatial",TRUE,6,50,1000
"latent",49,5,22.0782240555992,15.2086047590209,0.346938775510204,23.8356925385785,0.561940138427093,17.7269770307554,0.561940138427093,0.983082275017463,0.958329861071242,"nonspatial",TRUE,6,50,1000
"observed",49,5,28.0963051000859,16.0600904915782,0.938775510204082,110.27537905479,-0.221704623842248,22.3732628315288,-0.221704623842248,0.973420401856068,0.991292115162851,"nonspatial",TRUE,6,50,1000
"latent",49,5,18.1983116915313,10.5070062450639,0.897959183673469,63.7234387012182,1.26999543188206,14.7086272694534,1.26999543188206,0.988387256847144,0.985666230573611,"spatial",TRUE,7,50,1000
"observed",49,5,27.2013312820355,15.2624428353347,0.918367346938776,111.658675145442,-0.172055604049686,20.6016577898942,-0.172055604049686,0.974607237294496,0.992426647659004,"spatial",TRUE,7,50,1000
"latent",49,5,18.1713415689757,12.173333892456,0.448979591836735,23.6998972702495,1.22490719480829,14.737214376994,1.22490719480829,0.988411514893298,0.986133891736104,"nonspatial",TRUE,7,50,1000
"observed",49,5,27.1141146338999,15.2025562248749,0.938775510204082,109.280358465956,-0.269606908952663,20.6961819025214,-0.269606908952663,0.974765565326113,0.993582103724806,"nonspatial",TRUE,7,50,1000
"latent",49,5,17.4243991649878,10.3322585287953,0.877551020408163,55.5631448441381,-1.17608713395967,14.6044923296601,-1.17608713395967,0.989367096151734,0.989536094124327,"spatial",TRUE,8,50,1000
"observed",49,5,23.337166510912,13.2510202710312,0.938775510204082,97.8635722072606,0.126615401454372,18.8777852515509,0.126615401454372,0.98165659731483,1.00771980976681,"spatial",TRUE,8,50,1000
"latent",49,5,17.3748512508973,12.1734918216562,0.36734693877551,20.4646294968545,-1.21515743001054,14.5180975434726,-1.21515743001054,0.989428832713082,0.989810571121428,"nonspatial",TRUE,8,50,1000
"observed",49,5,23.1914368789876,13.1314330086876,0.938775510204082,95.4780275545039,0.113363555031856,18.7926617321874,0.113363555031856,0.981878923776059,1.00648546514654,"nonspatial",TRUE,8,50,1000
"latent",49,5,20.9557136705435,12.6803331534197,0.857142857142857,58.7190503056667,0.539888453428088,17.8189550906521,0.539888453428088,0.985169655574617,0.982983223340512,"spatial",TRUE,9,50,1000
"observed",49,5,26.1456687895218,15.1883421981141,0.979591836734694,102.940627939382,-0.231323687570275,22.0905433637067,-0.231323687570275,0.977013635972215,0.978262491590949,"spatial",TRUE,9,50,1000
"latent",49,5,20.9627847699748,15.1291214857503,0.244897959183673,21.6689954167824,0.473983495785083,17.8341771709461,0.473983495785083,0.985183421642363,0.981558838648065,"nonspatial",TRUE,9,50,1000
"observed",49,5,26.2507829291646,15.2238315840691,0.979591836734694,100.021594148666,-0.142449363984714,22.1856323202698,-0.142449363984714,0.976819198422175,0.978432834789798,"nonspatial",TRUE,9,50,1000
"latent",49,5,20.2382634556428,12.0634392746906,0.795918367346939,56.1649897418319,-0.586931219416564,16.6153571358702,-0.586931219416564,0.985081760118903,1.00665545819825,"spatial",TRUE,10,50,1000
"observed",49,5,24.0658924551438,13.6163068460971,0.959183673469388,98.5164596873297,0.477364392677302,19.3335280347715,0.477364392677302,0.979300120830258,1.01101333196915,"spatial",TRUE,10,50,1000
"latent",49,5,19.9353658995957,13.9252014876106,0.408163265306122,20.4285812876072,-0.709054187819263,16.3526000874776,-0.709054187819263,0.985535408701579,1.00670676800906,"nonspatial",TRUE,10,50,1000
"observed",49,5,23.8021166937619,13.4771748341738,0.938775510204082,96.5204721697193,0.255204604144547,19.0078789651264,0.255204604144547,0.979754395282703,1.0112716056471,"nonspatial",TRUE,10,50,1000
"latent",49,5,23.6013754071402,13.6353500419918,0.816326530612245,60.6602647114064,-1.11402631670889,18.5656904739382,-1.11402631670889,0.979690002479146,1.03317553454828,"spatial",TRUE,1,150,1000
"observed",49,5,29.3816062699444,16.3598993656942,0.857142857142857,106.683519044388,0.208315935041975,22.2958051463928,0.208315935041975,0.968176460949241,1.02672683259183,"spatial",TRUE,1,150,1000
"latent",49,5,23.6299966337754,15.747693469481,0.387755102040816,22.5389047539803,-1.22464447783909,18.6148844084771,-1.22464447783909,0.979655310528629,1.03340212233309,"nonspatial",TRUE,1,150,1000
"observed",49,5,29.4505038021199,16.3919470162863,0.857142857142857,104.536603606257,0.23286213832001,22.2753578716897,0.23286213832001,0.968024246617394,1.02676516807478,"nonspatial",TRUE,1,150,1000
"latent",49,5,24.3096958685259,14.2268573880482,0.816326530612245,62.2873834667438,-0.34940537333545,19.3014503736871,-0.34940537333545,0.980502753503525,1.04538280897135,"spatial",TRUE,2,150,1000
"observed",49,5,28.8975564127658,16.3713098978854,0.897959183673469,110.61180104566,0.144589266475323,22.7812757857316,0.144589266475323,0.970415859666785,1.02086040860379,"spatial",TRUE,2,150,1000
"latent",49,5,24.4757551694225,16.5349713806685,0.346938775510204,23.5035486767085,-0.312462377120509,19.3424670122564,-0.312462377120509,0.980237352660194,1.04585973145792,"nonspatial",TRUE,2,150,1000
